Model;Name;Price
GV-N507TGAMING OC-16GD 1.0;Graphics Card|GIGABYTE|NVIDIA GeForce RTX 5070 Ti|16 GB|GDDR7|256 bit|PCIE 5.0 16x|1xHDMI|3xDisplayPort|N507TGAMINGOC-16GD1.0;1 179.99€
VCNRTXA4500-BLK;QUAD,RTXA4500,20GB,PCIE 4.x16;1 269.00€
4X61E26089;Lenovo | RTX A4000 | NVIDIA | 16 GB | RTX A4000 | GDDR6X | Cooling type Active | PCIe 4.0 x 16;1 350.00€
VCNRTX4000ADALP-SB;PNY NVIDIA RTX 4000 SFF 20GB DDR6 Ada Generation OEM Version 4xmDP;1 413.00€
VCNRTX4000ADA-SB;PNY NVIDIA RTX A4000 Ada OEM 20GB GDDR6 160-bit 4xDP 1.4 PCI-Express x16 Gen 4.0;1 443.00€
90YV0MD0-M0NA00;ASUS TUF-RTX5070TI-O16G-GAMING;1 500.00€
5080 16G VENTUS 3X OC WHITE;MSI GeForce RTX 5080 16GB VENTUS 3X OC WHITE VGA;1 669.00€
GV-N5080WF3 OC-16GD;Gigabyte GeForce RTX™ 5080 WINDFORCE OC SFF 16G, DLSS 4;1 719.90€
GV-N5080GAMING OC-16GD;Gigabyte  GeForce RTX™ 5080 GAMING OC 16G, DLSS 4;1 759.00€
4X61P39479;Lenovo Graphics Card | 4X61P39479 | NVIDIA | 20 GB | RTX 4000 Ada | GDDR6 | PCI Express 4.0 x16;1 929.00€
100-300000075;AMD GPU Radeon PRO W7800 32GB GDDR6 256 bit, 45.25 Tflops, 576 GBps, PCIe 4.0, 3x DP, 1x mDP, 4x 4K, 260W, Active;2 156.00€
VCNRTX4500ADA-SB;PNY NVIDIA RTX A4500 Ada OEM GDDR6 4xDP 1.4 PCI-Express x16 Gen 4.0;2 701.00€
TCSL4PCIE-PB;PNY NVIDIA L4 Module 24GB low profile;2 825.00€
100-300000074;AMD GPU Radeon PRO W7900 48GB GDDR6 384 bit, 61 Tflops, 864 GBps, PCIe 4.0, 3x DP, 1x mDP, 4x 4K, 295W, Active;3 424.00€
VCNRTX5000ADA-SB;PNY NVIDIA RTX A5000 Ada OEM version 32GB GDDR6 256-bit 4xDP 1.4 PCI-Express x16 Gen 4.0;5 239.00€
VCNRTXA6000-SB;PNY NVIDIA RTX A6000 PCI-Express x16 Gen 4.0 48GB GDDR6 ECC 384-bit NVlink Support HDCP 2.2 and HDMI 2.0 support with opt Adapter;5 384.00€
VCNRTX6000ADA-SB;PNY NVIDIA RTX 6000 48GB DDR6 ADA OEM Version 4xDP;8 253.00€
